Area Code,Day Mins,State,Prob,Eve Mins,Population variance of CustServ Calls,Population variance of Intl Mins
415,181.5,TN,2.220446049e-16,187,0,0
415,178.7,TN,2.220446049e-16,252.3,0,0
510,172,TN,2.220446049e-16,276.4,0,0
510,170.4,TN,2.220446049e-16,254.5,0,0
510,168.4,TN,8.781662147e-12,276,0,0
408,166,TN,2.143344585e-11,174.5,0,0
408,165.1,TN,2.143344585e-11,267,0,0
415,164.5,TN,2.220446049e-16,147.9,0,0
415,162.8,TN,2.220446049e-16,185,0,0
510,162.1,TN,1.000000000,171.8,0,0
510,161,TN,2.421693870e-11,244.9,0,0
415,160.9,TN,2.220446049e-16,251.2,0,0
415,149.7,TN,2.220446049e-16,182.2,0,0
510,149.3,TN,2.220446049e-16,200.2,0,0
408,147,TN,2.143344585e-11,162.3,0,0
415,141.9,TN,2.220446049e-16,228.9,0,0
415,141.3,TN,2.220446049e-16,253.6,0,0
415,133.1,TN,2.220446049e-16,206.5,0,0
510,126.3,TN,2.220446049e-16,141.6,0,0
415,125.3,TN,2.220446049e-16,167.6,0,0
510,119.3,TN,2.220446049e-16,185.1,0,0
415,119.2,TN,2.220446049e-16,228.4,0,0
510,103.1,TN,4.109714479e-11,275,0,0
408,101.4,TN,2.143344585e-11,249.1,0,0
415,77.6,TN,2.220446049e-16,207,0,0
510,326.5,TX,0.893904744,176.3,0,0
415,305.1,TX,0.704944353,188,0,0
408,302.7,TX,1.502975840e-10,240.5,0,0
408,286.4,TX,1.000000000,178.2,0,0
408,269.8,TX,1,228.8,0,0
415,263.1,TX,0.801181547,279.3,0,0
408,260.9,TX,2.220446049e-16,168.5,0,0
408,257.9,TX,2.220446049e-16,211.6,0,0
408,252,TX,1.224117883e-10,170.2,0,0
415,236.3,TX,0.470712034,195.9,0,0
415,232.8,TX,0.230041884,303.4,0,0
415,225.9,TX,0.492658249,299.1,0,0
415,224.4,TX,0.312386658,159.5,0,0
408,221.8,TX,4.441143635e-11,203.8,0,0
408,221.1,TX,2.220446049e-16,160.2,0,0
415,217.2,TX,0.399541563,303.4,0,0
510,210.6,TX,0.718936238,249.2,0,0
510,203.5,TX,0.392646144,200.3,0,0
415,203.4,TX,0.181427773,128.7,0,0
415,203.3,TX,0.376870053,259.9,0,0
408,200.3,TX,2.220446049e-16,201.2,0,0
510,196.4,TX,0.533118335,150.3,0,0
408,194.8,TX,6.237756049e-11,170.9,0,0
408,194.5,TX,2.220446049e-16,213.7,0,0
415,192,TX,0.210656050,239.1,0,0
415,190.9,TX,0.274047571,149.7,0,0
415,190.8,TX,0.066389973,261.3,0,0
415,189.2,TX,0.425612424,184.4,0,0
510,188.9,TX,0.651061402,203.9,0,0
415,187.9,TX,0.245347997,197,0,0
415,183.2,TX,0.250752366,209.4,0,0
415,182.1,TX,0.272459161,134.9,0,0
415,180.5,TX,0.085261316,134.7,0,0
510,178.9,TX,0.572420997,169.1,0,0
415,176.9,TX,0.173823778,90.7,0,0
408,176.4,TX,2.220446049e-16,158.8,0,0
510,172.9,TX,0.630607146,183,0,0
415,171.2,TX,0.206537755,145.7,0,0
415,169.1,TX,0.113834145,169.9,0,0
415,168,TX,0.126370162,192.4,0,0
415,161,TX,0.132092968,208,0,0
415,159.7,TX,0.084844296,216.7,0,0
408,156.7,TX,2.220446049e-16,236.5,0,0
415,155,TX,0.143378106,133.4,0,0
510,149,TX,0.351126415,49.2,0,0
510,144.2,TX,0.454027927,226.7,0,0
415,144,TX,0.055177196,135.8,0,0
415,143.7,TX,0.030663303,273,0,0
415,141.5,TX,0.020894758,263,0,0
510,139.8,TX,0.176251921,174.9,0,0
408,138.6,TX,2.220446049e-16,199,0,0
510,138.3,TX,0.323161903,236,0,0
415,130,TX,0.021362964,185.3,0,0
415,120.5,TX,0.013736878,189.7,0,0
415,119.7,TX,0.032846623,189.7,0,0
408,112.2,TX,2.220446049e-16,154.8,0,0
408,110.5,TX,2.220446049e-16,227.8,0,0
415,109.6,TX,0.035862561,137.6,0,0
510,92.8,TX,0.080217747,159.6,0,0
408,91.7,TX,2.220446049e-16,193.7,0,0
415,87.7,TX,0.008283543,278.2,0,0
510,81.9,TX,0.187256312,253.8,0,0
510,59.5,TX,0.035262779,257.2,0,0
415,285.7,UT,1,167.5,0,0
510,271.7,UT,2.330644824e-11,155.1,0,0
408,271.5,UT,2.220446049e-16,216.3,0,0
415,271.1,UT,1.000000000,237,0,0
408,263.4,UT,2.251610337e-11,235.5,0,0
415,261.8,UT,2.220446049e-16,220.6,0,0
415,258.8,UT,2.220446049e-16,129.5,0,0
510,243.5,UT,2.220446049e-16,236.8,0,0
415,236.5,UT,2.220446049e-16,117,0,0
415,232.9,UT,1.553619876e-09,152.1,0,0
510,230.6,UT,2.220446049e-16,189.1,0,0
415,230.6,UT,2.220446049e-16,224.1,0,0
408,229.8,UT,2.220446049e-16,147.9,0,0
510,219.9,UT,2.220446049e-16,222.1,0,0
415,215.5,UT,2.220446049e-16,241.8,0,0
415,213.9,UT,0.999999998,260.5,0,0
510,212.7,UT,2.220446049e-16,225.2,0,0
510,212.3,UT,2.220446049e-16,228.4,0,0
408,211.6,UT,2.220446049e-16,216.9,0,0
415,210.6,UT,2.220446049e-16,164.2,0,0
415,209.2,UT,2.220446049e-16,0,0,0
510,208.9,UT,2.220446049e-16,214.8,0,0
510,208.8,UT,2.366841383e-11,213.7,0,0
510,205.9,UT,2.220446049e-16,257.1,0,0
510,203,UT,2.220446049e-16,150.9,0,0
415,202.6,UT,2.220446049e-16,163,0,0
415,193.1,UT,2.220446049e-16,172.1,0,0
408,192.6,UT,1.362959132e-11,178.9,0,0
510,192.1,UT,2.613093649e-13,249.8,0,0
510,191.3,UT,2.220446049e-16,138.5,0,0
415,189.8,UT,2.220446049e-16,115.5,0,0
408,185,UT,2.220446049e-16,182.5,0,0
408,184.5,UT,2.220446049e-16,224,0,0
415,182.3,UT,2.220446049e-16,199.2,0,0
408,179.1,UT,2.220446049e-16,196.6,0,0
415,175.3,UT,1.057333454e-09,262.3,0,0
408,174,UT,1.000000000,209.4,0,0
415,166.5,UT,2.220446049e-16,183,0,0
415,165,UT,2.220446049e-16,249.7,0,0
415,164.9,UT,6.161242731e-11,210.4,0,0
408,163.7,UT,2.506127787e-11,113.2,0,0
415,160.2,UT,2.220446049e-16,267.5,0,0
415,157.9,UT,2.220446049e-16,259.6,0,0
510,155.2,UT,2.220446049e-16,235.3,0,0
510,154.5,UT,2.220446049e-16,216.2,0,0
415,149.4,UT,2.220446049e-16,131.8,0,0
415,146.3,UT,2.220446049e-16,171.8,0,0
408,145.8,UT,2.220446049e-16,192.2,0,0
510,145.3,UT,2.220446049e-16,303.8,0,0
415,130.1,UT,2.220446049e-16,196,0,0
415,129.9,UT,2.220446049e-16,230.1,0,0
415,128.2,UT,2.220446049e-16,171.7,0,0
510,123.8,UT,2.220446049e-16,319,0,0
415,118.2,UT,2.220446049e-16,167.2,0,0
415,118.1,UT,2.220446049e-16,109.6,0,0
415,115.8,UT,2.220446049e-16,243.3,0,0
408,112.8,UT,1.689097193e-11,243.9,0,0
510,95.5,UT,2.220446049e-16,163.7,0,0
415,89.7,UT,2.220446049e-16,179.8,0,0
510,87.2,UT,1.000000000,169.3,0,0
510,78.2,UT,4.663306772e-11,195.9,0,0
415,63.2,UT,2.220446049e-16,220.2,0,0
415,260.2,VA,2.220446049e-16,179.2,0,0
510,259.9,VA,5.227540579e-11,245,0,0
510,252.3,VA,1.000000000,207,0,0
415,251,VA,2.220446049e-16,91.2,0,0
408,239.9,VA,2.220446049e-16,253.8,0,0
415,235.6,VA,2.220446049e-16,194.8,0,0
415,235.2,VA,2.220446049e-16,220.6,0,0
415,224.7,VA,2.220446049e-16,192,0,0
415,223.2,VA,2.220446049e-16,216.5,0,0
415,222.8,VA,2.220446049e-16,203,0,0
408,222,VA,2.220446049e-16,187,0,0
415,217.1,VA,2.220446049e-16,241.5,0,0
415,216,VA,2.220446049e-16,153.7,0,0
408,211.2,VA,2.220446049e-16,231.1,0,0
415,209.9,VA,2.220446049e-16,249.8,0,0
510,205.6,VA,6.756153425e-13,169.5,0,0
415,205.5,VA,2.220446049e-16,298.5,0,0
415,205.4,VA,2.220446049e-16,134.9,0,0
408,204.6,VA,2.220446049e-16,205.2,0,0
415,202.9,VA,2.220446049e-16,178.6,0,0
408,200.2,VA,2.220446049e-16,244.4,0,0
408,199.2,VA,2.220446049e-16,126,0,0
408,198.8,VA,3.480894714e-10,238.6,0,0
408,198.5,VA,1.000000000,267.8,0,0
415,197,VA,2.220446049e-16,190.4,0,0
510,195.4,VA,4.982203054e-11,154.6,0,0
510,189.7,VA,2.220446049e-16,212.8,0,0
408,176.2,VA,2.220446049e-16,236,0,0
510,174.5,VA,2.220446049e-16,236.8,0,0
415,174.5,VA,2.220446049e-16,224.2,0,0
408,172.8,VA,2.220446049e-16,204.8,0,0
415,171.6,VA,2.220446049e-16,205,0,0
510,169.8,VA,2.803360979e-12,183.1,0,0
510,169.2,VA,2.220446049e-16,216.8,0,0
510,167.8,VA,2.230085525e-11,212.9,0,0
408,165.3,VA,2.220446049e-16,198.5,0,0
415,161.5,VA,2.220446049e-16,192.9,0,0
510,157.6,VA,2.253093577e-11,247,0,0
408,156.5,VA,2.220446049e-16,204.3,0,0
415,154.6,VA,2.220446049e-16,184.2,0,0
408,154.3,VA,2.220446049e-16,183,0,0
415,151,VA,2.220446049e-16,131.4,0,0
408,148.5,VA,1.000000000,219.4,0,0
510,144.9,VA,2.220446049e-16,151.3,0,0
408,142.3,VA,2.220446049e-16,158,0,0
510,139.8,VA,2.220446049e-16,138.2,0,0
415,138.9,VA,2.220446049e-16,208.9,0,0
408,138.7,VA,1.072665723e-10,256.9,0,0
415,134.1,VA,1.856945808e-10,195.1,0,0
415,132,VA,2.220446049e-16,197.5,0,0
408,131.5,VA,2.220446049e-16,230.2,0,0
415,130.2,VA,3.245810417e-10,278,0,0
510,128.3,VA,2.220446049e-16,215.3,0,0
415,123.3,VA,6.885778089e-11,170,0,0
510,110.1,VA,2.220446049e-16,169,0,0
510,110,VA,2.220446049e-16,141.5,0,0
408,104.6,VA,2.220446049e-16,149.5,0,0
415,99.9,VA,1.265327630e-11,263.5,0,0
415,99.6,VA,1.000000000,308.7,0,0
408,97.1,VA,6.217535014e-11,228,0,0
408,44.9,VA,2.220446049e-16,134.2,0,0
415,307.1,VT,0.811584494,289.4,0,0
415,275.8,VT,0.609375393,189.5,0,0
415,272.1,VT,0.395393942,268.5,0,0
408,260.4,VT,2.220446049e-16,208.2,0,0
415,254.1,VT,0.063775280,180.2,0,0
510,246.5,VT,2.220446049e-16,195.5,0,0
510,242.9,VT,2.220446049e-16,209.8,0,0
415,232.5,VT,0.306376468,181.8,0,0
415,231.7,VT,0.018656862,225.1,0,0
408,222.2,VT,2.220446049e-16,218.5,0,0
510,220.6,VT,2.220446049e-16,155.2,0,0
408,219.4,VT,3.224111536e-11,225.7,0,0
510,218.7,VT,2.220446049e-16,115,0,0
415,217.8,VT,0.423357749,220.6,0,0
415,215.9,VT,6.398586848e-06,257.9,0,0
510,214.6,VT,2.220446049e-16,96.6,0,0
415,214.3,VT,0.000400243,188.2,0,0
408,213,VT,2.220446049e-16,188.8,0,0
510,209.4,VT,2.220446049e-16,211.5,0,0
510,207.2,VT,2.220446049e-16,256,0,0
510,204.4,VT,5.135360889e-11,219.1,0,0
510,201.8,VT,2.220446049e-16,304.9,0,0
415,197.7,VT,0.000223364,136.7,0,0
510,190.7,VT,3.679353571e-11,218.2,0,0
510,190.4,VT,2.220446049e-16,215.6,0,0
408,186,VT,2.019738179e-13,262.3,0,0
510,179.3,VT,2.220446049e-16,225.9,0,0
415,178.4,VT,0.020347337,233.6,0,0
415,176.4,VT,0.008027684,224.9,0,0
415,175.1,VT,0.034940723,171.9,0,0
415,169.6,VT,2.029804760e-05,234.7,0,0
510,168.6,VT,3.014221935e-13,205.1,0,0
408,167.1,VT,1.000000000,177.5,0,0
415,160.6,VT,6.434907453e-06,237,0,0
415,158.8,VT,0.114315662,211.8,0,0
415,156.6,VT,6.199359472e-06,71,0,0
415,153.8,VT,0.008475728,234,0,0
408,151.8,VT,2.085670037e-11,209.9,0,0
415,151.7,VT,0.001713345,119,0,0
408,149.6,VT,1.823652164e-11,200.7,0,0
415,149.2,VT,1.676303919e-07,193.6,0,0
415,142.5,VT,0.139670785,208.3,0,0
415,138.1,VT,0.005217204,260.1,0,0
415,137.8,VT,0.031631427,286.3,0,0
510,136.8,VT,1.000000000,200.8,0,0
415,136.7,VT,0.001041292,243.1,0,0
415,136.2,VT,2.147663838e-08,220.9,0,0
415,129.4,VT,0.005070628,157.3,0,0
415,126.7,VT,0.000162408,155.5,0,0
408,124,VT,6.687481668e-12,202.9,0,0
408,118.7,VT,5.053782345e-12,205.1,0,0
415,112.7,VT,0.000202461,217.7,0,0
510,97.5,VT,4.523391319e-12,195.8,0,0
408,87.7,VT,2.220446049e-16,223,0,0
510,0,VT,1.021382206e-11,192.1,0,0
415,289.1,WA,0.829874676,233.8,0,0
408,285.7,WA,1.000000000,230.9,0,0
408,276.1,WA,1.000000000,201.1,0,0
408,274.3,WA,2.220446049e-16,52.9,0,0
408,270.5,WA,1,230,0,0
415,266.1,WA,0.285177601,225.2,0,0
510,265.2,WA,0.219734472,178.7,0,0
510,255.1,WA,0.543672025,266.9,0,0
510,246.8,WA,0.661722291,206.3,0,0
415,241.2,WA,0.529181667,174.3,0,0
415,240.1,WA,0.109889235,180.4,0,0
408,232.4,WA,3.853352922e-10,187.4,0,0
415,230.4,WA,0.108328356,257.4,0,0
415,221.4,WA,0.212259721,231.8,0,0
408,211.7,WA,2.220446049e-16,271.7,0,0
408,208.8,WA,2.220446049e-16,225.3,0,0
408,208.3,WA,2.220446049e-16,253.6,0,0
408,207.9,WA,2.220446049e-16,210.5,0,0
415,205.9,WA,0.480005212,277.4,0,0
415,205.1,WA,0.074040386,232.7,0,0
415,204.9,WA,0.595853965,135.2,0,0
408,191.1,WA,2.364209612e-10,282.8,0,0
415,184,WA,0.175834638,120.4,0,0
415,183.6,WA,0.544897924,152.6,0,0
510,176.6,WA,0.096423438,172.7,0,0
415,169.2,WA,0.660526694,173.3,0,0
408,167.8,WA,1,205.3,0,0
415,165,WA,0.029090940,127.3,0,0
415,161.3,WA,0.016788635,250.3,0,0
510,160.4,WA,0.215848168,285.9,0,0
415,157.4,WA,0.026705710,145,0,0
415,152.7,WA,0.033271355,257.5,0,0
408,152.6,WA,2.220446049e-16,208.9,0,0
510,152.2,WA,0.093199871,137.2,0,0
408,151.7,WA,2.220446049e-16,178.5,0,0
415,151.6,WA,0.004319115,219.4,0,0
510,150.5,WA,0.409959103,120.3,0,0
408,149.3,WA,2.220446049e-16,273.6,0,0
510,149.2,WA,0.044183070,161.9,0,0
415,148.2,WA,0.164682066,220.4,0,0
408,146.7,WA,2.220446049e-16,203.5,0,0
408,140.7,WA,2.220446049e-16,195.2,0,0
415,139.7,WA,0.074716591,202.6,0,0
510,137.9,WA,0.061583343,192.6,0,0
408,134.8,WA,2.220446049e-16,167.2,0,0
510,133.4,WA,0.182777155,223.9,0,0
510,130.9,WA,0.047001056,203.4,0,0
510,124.3,WA,0.232713088,270.7,0,0
510,113,WA,0.064070813,150.1,0,0
415,100,WA,0.014135142,173.5,0,0
510,90.4,WA,0.077263906,276.2,0,0
415,90.4,WA,0.030420372,201.3,0,0
510,78.6,WA,0.049848199,187.3,0,0
408,70.8,WA,1.000000000,215.6,0,0
415,326.3,WI,0.194738722,165.1,0,0
415,281,WI,0.113632878,160.6,0,0
510,279.8,WI,0.641287332,248.7,0,0
415,264.3,WI,0.023942855,160.9,0,0
510,248.6,WI,0.148317419,119.3,0,0
415,248.6,WI,0.344878876,174.9,0,0
415,244.9,WI,0.567939237,219.6,0,0
510,241.7,WI,0.253896770,142,0,0
415,239.9,WI,0.056883926,142.3,0,0
408,239.8,WI,2.220446049e-16,285.9,0,0
408,237.3,WI,2.220446049e-16,154,0,0
510,232.1,WI,0.541780468,168.2,0,0
510,229.6,WI,0.143257084,205.7,0,0
510,224.7,WI,0.406332684,294,0,0
415,218.5,WI,0.024044248,196.7,0,0
510,217.9,WI,0.019419176,230.1,0,0
408,216.6,WI,2.220446049e-16,173.1,0,0
510,214.2,WI,0.022260051,181.2,0,0
415,214.2,WI,0.019209268,196.8,0,0
415,208.7,WI,0.111817852,173.3,0,0
415,205,WI,0.015455298,165.4,0,0
408,202.9,WI,4.391851476e-11,153.8,0,0
415,200.9,WI,0.028406712,164.3,0,0
415,200.4,WI,0.011909894,272.8,0,0
408,200.3,WI,2.220446049e-16,253.6,0,0
408,197.8,WI,2.220446049e-16,221,0,0
510,194.3,WI,0.010817342,123.6,0,0
408,186.8,WI,2.220446049e-16,253.4,0,0
415,180.2,WI,0.023687190,97.7,0,0
408,179.9,WI,2.220446049e-16,149.8,0,0
408,177.4,WI,2.220446049e-16,240.3,0,0
510,177.1,WI,0.039999599,194,0,0
408,177.1,WI,1.064594622e-10,114.7,0,0
510,173.9,WI,0.099284763,276.4,0,0
510,172.7,WI,0.048618019,133.4,0,0
415,172.2,WI,0.020065565,162.6,0,0
415,166.2,WI,0.105652619,238.8,0,0
510,166,WI,0.003126937,233.9,0,0
510,159.5,WI,0.354187043,275.5,0,0
415,157.7,WI,0.004692361,298.6,0,0
415,157.1,WI,0.001463653,268.8,0,0
415,156.4,WI,0.013732356,171,0,0
408,156,WI,2.220446049e-16,276.1,0,0
510,155.5,WI,0.241373821,133.1,0,0
408,154.7,WI,1.000000000,177.8,0,0
510,154.2,WI,9.623010088e-06,268.6,0,0
510,154,WI,0.001037631,225.8,0,0
510,152.2,WI,0.002937681,227.1,0,0
415,152.1,WI,0.003240586,215.5,0,0
415,148.8,WI,0.018451452,246.5,0,0
408,147.7,WI,2.220446049e-16,222.7,0,0
415,137.1,WI,0.006790075,155.7,0,0
415,126.9,WI,0.282524466,166.9,0,0
408,112.8,WI,1.896803195e-12,218.8,0,0
510,109.1,WI,0.015854856,142.3,0,0
510,89.7,WI,0.006201701,138.6,0,0
408,87,WI,2.220446049e-16,193.6,0,0
415,86.3,WI,0.005041676,238.7,0,0
408,80.2,WI,6.290258083e-12,219,0,0
415,69.1,WI,0.000285940,101.3,0,0
415,62.3,WI,0.001288479,275,0,0
408,61.3,WI,2.278608366e-11,194.4,0,0
415,7.9,WI,0.000223815,136.4,0,0
415,312,WV,0.999999999,180,0,0
408,266.7,WV,7.884924083e-12,232.3,0,0
415,261.4,WV,2.220446049e-16,154.5,0,0
415,258.6,WV,2.220446049e-16,222,0,0
415,244.9,WV,1.744655091e-09,118,0,0
415,240.3,WV,2.220446049e-16,162.5,0,0
415,236.6,WV,2.220446049e-16,197.5,0,0
415,236.5,WV,2.220446049e-16,163.1,0,0
408,235.6,WV,7.884924083e-12,227.9,0,0
408,234.8,WV,7.884924083e-12,199.2,0,0
415,231.1,WV,1.089982844e-09,153.4,0,0
408,230.2,WV,7.884924083e-12,186.7,0,0
510,228.1,WV,0.080461884,276.5,0,0
415,225.9,WV,2.220446049e-16,162.8,0,0
408,225,WV,7.884924083e-12,176.9,0,0
510,224.3,WV,0.039463272,185.7,0,0
415,222.3,WV,7.742891153e-10,146.2,0,0
408,216,WV,7.884924083e-12,225.1,0,0
415,214.8,WV,2.220446049e-16,131,0,0
510,214.3,WV,0.005760336,208.5,0,0
408,211.9,WV,7.884924083e-12,274.4,0,0
415,211.7,WV,2.220446049e-16,198.7,0,0
510,206.2,WV,0.004432133,260,0,0
415,205.7,WV,2.220446049e-16,161.9,0,0
510,202.8,WV,0.289488186,165.8,0,0
415,201.1,WV,2.220446049e-16,303.5,0,0
415,200.4,WV,2.220446049e-16,131.1,0,0
510,198.4,WV,0.018891779,249.5,0,0
415,198,WV,2.220446049e-16,273.7,0,0
510,197.1,WV,0.448103189,214.5,0,0
415,196.1,WV,2.220446049e-16,185.5,0,0
510,195.7,WV,0.327895171,106.2,0,0
510,192.6,WV,0.008169624,206.4,0,0
415,191.9,WV,0.999999999,70.9,0,0
415,191.4,WV,2.220446049e-16,168.5,0,0
510,189.7,WV,0.022863042,115.9,0,0
415,189.5,WV,2.220446049e-16,103.8,0,0
510,184.8,WV,0.026373037,175.1,0,0
510,184,WV,0.013590479,76.4,0,0
415,180,WV,2.220446049e-16,229,0,0
510,177.2,WV,0.016785811,123.5,0,0
510,176.8,WV,0.320269003,187.5,0,0
415,175.7,WV,2.220446049e-16,184.6,0,0
415,175.2,WV,2.220446049e-16,244.4,0,0
408,175.1,WV,7.884924083e-12,216.9,0,0
408,174.4,WV,7.884924083e-12,156.3,0,0
415,169.8,WV,2.220446049e-16,197.7,0,0
408,169.3,WV,7.884924083e-12,139.5,0,0
415,168.4,WV,2.220446049e-16,243.8,0,0
408,167.8,WV,7.884924083e-12,167.7,0,0
415,166,WV,2.220446049e-16,236.1,0,0
510,162.3,WV,0.055372070,244,0,0
408,162,WV,7.884924083e-12,241.2,0,0
415,161.9,WV,2.220446049e-16,200.9,0,0
415,159.1,WV,2.220446049e-16,202.5,0,0
415,157.4,WV,2.220446049e-16,167.8,0,0
510,156.6,WV,0.014890526,161.5,0,0
510,146.8,WV,0.307653275,285.6,0,0
408,146.8,WV,7.884924083e-12,171.7,0,0
415,146.4,WV,2.220446049e-16,148.5,0,0
408,143.7,WV,7.884924083e-12,170.7,0,0
415,141.7,WV,2.220446049e-16,221,0,0
415,141.6,WV,2.220446049e-16,207.9,0,0
415,136.4,WV,2.220446049e-16,202.5,0,0
415,134.4,WV,2.220446049e-16,152.4,0,0
510,132.9,WV,0.072728482,67,0,0
415,129.4,WV,2.220446049e-16,185.4,0,0
408,128.7,WV,7.884924083e-12,169.5,0,0
415,124.3,WV,2.220446049e-16,173.4,0,0
510,124,WV,0.020196772,262.1,0,0
415,123,WV,2.220446049e-16,133.9,0,0
510,112,WV,0.023894790,208,0,0
415,111.7,WV,2.220446049e-16,237.3,0,0
510,109.4,WV,0.057503727,101.3,0,0
510,105,WV,0.089644124,121.8,0,0
415,103.3,WV,2.220446049e-16,129.1,0,0
510,96.6,WV,0.580532398,315.4,0,0
415,92.7,WV,2.220446049e-16,127.8,0,0
415,91.9,WV,2.220446049e-16,198.4,0,0
408,86,WV,7.884924083e-12,260.7,0,0
415,78.5,WV,2.220446049e-16,210.5,0,0
510,72.5,WV,0.147855664,204,0,0
510,67.7,WV,0.007181228,195.7,0,0
408,64.9,WV,7.884924083e-12,184.1,0,0
415,58,WV,2.220446049e-16,67.5,0,0
510,296,WY,1.000000000,226.4,0,0
415,263.4,WY,0.189457275,230.3,0,0
415,260.8,WY,0.218932336,213.4,0,0
415,251.5,WY,0.125542904,212.8,0,0
510,247.5,WY,2.220446049e-16,108.5,0,0
415,246.4,WY,0.175814310,160.3,0,0
415,243.7,WY,0.076248455,60,0,0
408,243,WY,2.143344585e-11,191.8,0,0
510,242.2,WY,1.000000000,226.1,0,0
415,242.2,WY,0.599492761,226.1,0,0
510,235.9,WY,6.618354020e-11,80.6,0,0
415,231.2,WY,0.074225362,188.7,0,0
415,227.5,WY,0.154092946,234.9,0,0
510,223.8,WY,2.220446049e-16,244.8,0,0
415,222.2,WY,0.318246891,162.5,0,0
510,221,WY,2.220446049e-16,151,0,0
415,213.9,WY,0.121593135,239.8,0,0
408,213,WY,2.143344585e-11,191.1,0,0
510,210.1,WY,2.220446049e-16,248.9,0,0
415,207.2,WY,0.111377045,292.5,0,0
408,207,WY,2.143344585e-11,167.4,0,0
415,206.2,WY,0.046649514,232.4,0,0
408,200.7,WY,2.143344585e-11,264.2,0,0
408,197.6,WY,2.143344585e-11,246.5,0,0
510,195.4,WY,1.271639996e-10,212.1,0,0
415,192.8,WY,0.210974134,234.4,0,0
415,189.6,WY,0.075831508,267.4,0,0
415,187.8,WY,0.040185807,248.6,0,0
408,183.6,WY,2.143344585e-11,120.7,0,0
415,182.7,WY,0.058854975,246.5,0,0
415,180.7,WY,0.095995997,173.7,0,0
415,180.4,WY,0.034135984,194,0,0
415,178.3,WY,0.135651088,235,0,0
415,175.4,WY,0.026731868,159.5,0,0
415,174.7,WY,0.384270876,280.8,0,0
415,172.4,WY,0.026221101,230.5,0,0
415,170.2,WY,0.022379924,187.5,0,0
415,167.4,WY,0.025006432,143.8,0,0
408,166.9,WY,2.143344585e-11,273.2,0,0
510,160.6,WY,2.220446049e-16,163.2,0,0
510,160.1,WY,2.220446049e-16,210,0,0
510,155,WY,2.220446049e-16,330.6,0,0
415,154.1,WY,0.063941365,118.7,0,0
415,151,WY,0.286465232,219.7,0,0
415,147.1,WY,0.016182674,199.7,0,0
408,146.3,WY,2.143344585e-11,255.9,0,0
408,144,WY,2.143344585e-11,224.7,0,0
408,143.9,WY,2.143344585e-11,210.3,0,0
510,143.7,WY,2.220446049e-16,297.8,0,0
415,140.1,WY,0.035638950,209.6,0,0
415,138.7,WY,0.063751007,215.4,0,0
415,137,WY,0.044745755,217,0,0
415,133.2,WY,0.015897988,217.2,0,0
408,128.8,WY,2.143344585e-11,208.7,0,0
510,125.4,WY,2.220446049e-16,269.1,0,0
415,119.3,WY,0.033123841,223.9,0,0
415,115.4,WY,0.049864273,209.9,0,0
408,109,WY,2.143344585e-11,265.8,0,0
415,102.8,WY,0.029471862,281.7,0,0
415,95.9,WY,0.009464182,159.5,0,0
408,94.8,WY,2.143344585e-11,219.1,0,0
415,25.9,WY,0.003540243,206.5,0,0
